Callnumber;Barcode;Title;Year;Location
LWB: 711 VERB;HV097699;Geschiedenis van de bouwkunst;2005;Bibliotheek Leeuwenburg
LWB: 711 VOOR;TM025258;Architectuur en gebruikswaarde;2000;Bibliotheek Leeuwenburg
LWB: 711 VOOR;TM025257;Architectuur en gebruikswaarde;2000;Bibliotheek Leeuwenburg
LWB: 711 VOOR;HV109393;Architectuur en gebruikswaarde;2000;Bibliotheek Leeuwenburg
LWB: 711 VRIE;HV125348;Repetitorium voor de geschiedenis der bouwkunst;1989;Bibliotheek Leeuwenburg
LWB: 711 WATT;LW002010;De westerse architectuur;2008;Bibliotheek Leeuwenburg
LWB: 711 WERE 1;HV109307;Antoni Gaudí, 1852-1926;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 10;HV109301;Richard Neutra, 1892-1970;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 11;HV109300;Santiago Calatrava, 1951;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 12;HV109299;Mies van der Rohe, 1886-1969;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 13;HV109298;Marcel Breuer, 1902-1981;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 14;HV109297;Eero Saarinen, 1910-1961;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 15;HV109296;Charles & Ray Eames, 1907-1978, 1912-1988;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 16;HV109295;Jean Prouvé, 1901-1984;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 17;HV109294;Pierre Koenig, 1925-2004;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 18;HV109293;Adolf Loos, 1870-1933;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 19;HV109292;Hans Scharoun, 1893-1972;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 2;HV109308;Unstudio;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 20;HV109291;Louis I. Kahn, 1901-1974;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 3;HV109309;Le Corbusier, 1887-1965;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 4;HV109306;Bauhaus, 1919-1933;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 5;HV109305;Walter Gropius, 1883-1969;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 6;HV109304;Frank Lloyd Wright 1867-1959;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 7;HV109303;Alvar Aalto, 1898-1976;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 8;HV109310;Case study houses, 1945-1966;2010;Bibliotheek Leeuwenburg
LWB: 711 WERE 9;HV109302;Tadao Ando, *1941;2010;Bibliotheek Leeuwenburg
LWB: 711 ZEVE;HV018508;De zeventig klassieke wereldwonderen;2000;Bibliotheek Leeuwenburg
LWB: 711 ZEVE;HV021268;De zeventig beroemdste bouwwerken van de wereld;2002;Bibliotheek Leeuwenburg
LWB: 711.3 FUNC;HV133540;The function of ornament;2007;Bibliotheek Leeuwenburg
LWB: 711.3 MELE;HV005688;Het architectonische detail;2002;Bibliotheek Leeuwenburg
LWB: 711.3 PENN;HV104176;Sacrale geometrie;2004;Bibliotheek Leeuwenburg
LWB: 711.3 WIGG;HV043638;Glass in architecture;2002;Bibliotheek Leeuwenburg
LWB: 711.9 CAMP;HV023618;Baksteen;2003;Bibliotheek Leeuwenburg
LWB: 712.3 RUDO;LW002290;Architecture without architects;1964;Bibliotheek Leeuwenburg
LWB: 713.6 ISLA;HV078532;Islam+architecture;2004;Bibliotheek Leeuwenburg
LWB: 714.4 STIE;TM019718;Imperium Romanum;1996;Bibliotheek Leeuwenburg
LWB: 715.1 ENGE;HV109287;Middeleeuwse huizen in Amersfoort;2005;Bibliotheek Leeuwenburg
LWB: 715.4 SCAM;HV112422;Vincenzo Scamozzi, architect te Venetië;2008;Bibliotheek Leeuwenburg
LWB: 715.4 SCAM;HV112423;Vincenzo Scamozzi, architect te Venetië;2003;Bibliotheek Leeuwenburg
LWB: 715.7 ARCH;HV114255;The architecture of the École des beaux-arts;1977;Bibliotheek Leeuwenburg
LWB: 715.8 ADDI;TM021838;The art of the structural engineer;1994;Bibliotheek Leeuwenburg
LWB: 715.8 ARCH;HV153225;Architecture now!;2008;Bibliotheek Leeuwenburg
LWB: 715.8 ARCH;HV153223;Architecture now!;2005;Bibliotheek Leeuwenburg
LWB: 715.8 ARCH;HV153224;Architecture now!;2007;Bibliotheek Leeuwenburg
LWB: 715.8 BACK;HV068376;Back from Utopia;2002;Bibliotheek Leeuwenburg
LWB: 715.8 BAHA;HV068320;Hedendaagse architectuur van schets tot gebouw;2007;Bibliotheek Leeuwenburg
LWB: 715.8 BERK 1;LW002274;Move;1999;Bibliotheek Leeuwenburg
LWB: 715.8 BETS;HV020347;Landscrapers;2002;Bibliotheek Leeuwenburg
LWB: 715.8 BROW;TM047417;Urban concepts;1990;Bibliotheek Leeuwenburg
LWB: 715.8 CART;HV004096;Mies van der Rohe at work;1999;Bibliotheek Leeuwenburg
LWB: 715.8 DAT;HV133370;Dat is architectuur';2001;Bibliotheek Leeuwenburg
LWB: 715.8 DAT;HV097664;Dat is architectuur';2001;Bibliotheek Leeuwenburg
LWB: 715.8 DAVI;HV078324;David Adjaye;2006;Bibliotheek Leeuwenburg
LWB: 715.8 FOLD;TM047406;Folding in architecture;1993;Bibliotheek Leeuwenburg
LWB: 715.8 FOST;HV031383;Norman Foster;2005;Bibliotheek Leeuwenburg
LWB: 715.8 GHIR;HV133380;Architecture after modernism;1996;Bibliotheek Leeuwenburg
LWB: 715.8 GLAN;TM025406;De architectuur van de 20ste eeuw;2000;Bibliotheek Leeuwenburg
LWB: 715.8 GREA;HV118473;Great architects;2004;Bibliotheek Leeuwenburg
LWB: 715.8 GROT;HV118474;Het grote boek over wonen;2003;Bibliotheek Leeuwenburg
LWB: 715.8 JENC;TM032203;The language of post-modern architecture;1991;Bibliotheek Leeuwenburg
LWB: 715.8 JODI;HV023261;Nieuwe vormen in de architectuur;1997;Bibliotheek Leeuwenburg
LWB: 715.8 LOOK;LW002365;Looking back in envy;2001;Bibliotheek Leeuwenburg
LWB: 715.8 MACQ;HV078299;Shigeru Ban;2003;Bibliotheek Leeuwenburg
LWB: 715.8 MODE;LW000118;The modern movement in architecture;2000;Bibliotheek Leeuwenburg
LWB: 715.8 PARK;HV011551;Megaconstructies;2004;Bibliotheek Leeuwenburg
LWB: 715.8 PEAR;HV004093;Contemporary world architecture;1998;Bibliotheek Leeuwenburg
LWB: 715.8 RAUM;HV134451;Raumplan versus Plan Libre;2008;Bibliotheek Leeuwenburg
LWB: 715.8 ROOY;HV070958;Het verhaal van de architectuur;2007;Bibliotheek Leeuwenburg
LWB: 715.8 ROOY;HV070957;Het verhaal van de architectuur;2007;Bibliotheek Leeuwenburg
LWB: 715.8 SMAL;HV078300;Small, medium, large, extra-large;1998;Bibliotheek Leeuwenburg
LWB: 715.8 SMIT;FE009760;Frank Lloyd Wright;1998;Bibliotheek Leeuwenburg
LWB: 715.8 SPEC;HV153220;Spectaculaire gebouwen;2007;Bibliotheek Leeuwenburg
LWB: 715.8 STEE;HV004094;Architecture today;2001;Bibliotheek Leeuwenburg
LWB: 715.8 STRU;HV031389;Structure as space;2006;Bibliotheek Leeuwenburg
LWB: 715.8 VISI;TM047407;Visions for the future;1993;Bibliotheek Leeuwenburg
LWB: 715.8 WEXN;TM047503;Wexner Center for the Visual Arts;1989;Bibliotheek Leeuwenburg
LWB: 715.8 ZUMT;HV139074;Peter Zumthor;2013;Bibliotheek Leeuwenburg
LWB: 715.8 ZUMT;HV139075;Peter Zumthor;2013;Bibliotheek Leeuwenburg
LWB: 715.8 ZUMT;HV139078;Peter Zumthor;2013;Bibliotheek Leeuwenburg
LWB: 715.8 ZUMT;HV139076;Peter Zumthor;2013;Bibliotheek Leeuwenburg
LWB: 715.8 ZUMT;HV139077;Peter Zumthor;2013;Bibliotheek Leeuwenburg
LWB: 715.9 ATEL;HV030007;Atelier Kempe Thill;2005;Bibliotheek Leeuwenburg
LWB: 715.9 BURR;HV106665;The new mathematics of architecture;2010;Bibliotheek Leeuwenburg
LWB: 715.9 LEGA;HV153244;2067: the legacy;2007;Bibliotheek Leeuwenburg
LWB: 715.9 MARG;HV004617;Art & architecture;2003;Bibliotheek Leeuwenburg
LWB: 716 AMST;HV030988;Amsterdam architecture;2006;Bibliotheek Leeuwenburg
LWB: 716 ARCH;TM047580;Architectuurgids Haarlem;1992;Bibliotheek Leeuwenburg
LWB: 716 BLIJD;LW000003;Bouwst?len in Nederland, 1040-1940;2000;Bibliotheek Leeuwenburg
LWB: 716 BOEK;HV133368;Amsterdamse stoepen;1950;Bibliotheek Leeuwenburg
LWB: 716 BOUW;HV066918;Bouwen in Nederland, 600-2000;2007;Bibliotheek Leeuwenburg
LWB: 716 BRUG;TM003521;Amsterdam in beeld;1936;Bibliotheek Leeuwenburg
LWB: 716 BUUR;HV111598;The Hague;2011;Bibliotheek Leeuwenburg
LWB: 716 GRAC;TM003168;Het grachtenboek;1992;Bibliotheek Leeuwenburg
LWB: 716 HAGE;HV014448;De Nederlandse architectuur 1000-2005;2004;Bibliotheek Leeuwenburg
LWB: 716 HOLL;LW002258;Ooit gesloopt Nederland;1985;Bibliotheek Leeuwenburg
LWB: 716 JONG;TM047647;Gebouwd in de Zaanstreek;1987;Bibliotheek Leeuwenburg
LWB: 716 KLEIJ;TM009872;Nederlandse bouwkunst;1995;Bibliotheek Leeuwenburg
LWB: 716 KOLM;TM020994;Noord-Brabant;1997;Bibliotheek Leeuwenburg
LWB: 716 KUNS;TM046660;Kunstreisboek;1987;Bibliotheek Leeuwenburg
LWB: 716 LEBE;HV120086;Het IJ rondom;2011;Bibliotheek Leeuwenburg
LWB: 716 NOOT;TM025255;Nooit gebouwd Nederland;1999;Bibliotheek Leeuwenburg
LWB: 716 OEFF;HV097273;De 75 beroemdste bouwwerken van Nederland;2009;Bibliotheek Leeuwenburg
LWB: 716 ROSE;HV070979;Architectuurgids Den Haag 1800-1940;1988;Bibliotheek Leeuwenburg
LWB: 716 RUIN;HV030914;Ruïnes in Nederland;1997;Bibliotheek Leeuwenburg
LWB: 716 STOK;HV109312;Alles wat je alt?d al wilde weten over monumenten en bouwst?len;2006;Bibliotheek Leeuwenburg
