Callnumber;Barcode;Title;Year;Location
AMFI: NASLAG 685 CONW;TM017935;Garment and textile dictionary;1997;Bibliotheek AMFI
AMFI: NASLAG 685 DENN 1;HV040175;Textil- und Modelexikon;2006;Bibliotheek AMFI
AMFI: NASLAG 685 DENN 2;HV040176;Textil- und Modelexikon;2006;Bibliotheek AMFI
AMFI: NASLAG 685 DICT;TM042304;Dictionary of textile terms;1956;Bibliotheek AMFI
AMFI: NASLAG 685 DURY I;TM042291;Vocabulaire textile trilingue;1962;Bibliotheek AMFI
AMFI: NASLAG 685 DURY II;TM042292;Vocabulaire textile trilingue;1962;Bibliotheek AMFI
AMFI: NASLAG 685 FAIR;TM011297;Fairchild's dictionary of textiles;1996;Bibliotheek AMFI
AMFI: NASLAG 685 FAIR;TM000528;Fairchild's dictionary of textiles;1996;Bibliotheek AMFI
AMFI: NASLAG 685 HIRS;TM042303;Textile glossary;1978;Bibliotheek AMFI
AMFI: NASLAG 685 KOMM;TM041255;Prisma vakwoordenboek textiel;1992;Bibliotheek AMFI
AMFI: NASLAG 685 KOMM;FM006273;Prisma vakwoordenboek textiel;1992;Bibliotheek AMFI
AMFI: NASLAG 685 KOMM;TM043078;Prisma vakwoordenboek textiel;1992;Bibliotheek AMFI
AMFI: NASLAG 685 KOSL;TM010970;Dictionary of man-made fibers;1998;Bibliotheek AMFI
AMFI: NASLAG 685 KOSL;TM010600;Chemiefaser Lexikon;1997;Bibliotheek AMFI
AMFI: NASLAG 685 LANG;HV009168;Langenscheidt Praxiswörterbuch Bekleidung und Mode;2004;Bibliotheek AMFI
AMFI: NASLAG 685 LINT;TM042293;The modern textile dictionary;1957;Bibliotheek AMFI
AMFI: NASLAG 685 MARK;TM024884;Maschen-ABC;1999;Bibliotheek AMFI
AMFI: NASLAG 685 MEYE;TM010228;Lexikon der Gewebe;1996;Bibliotheek AMFI
AMFI: NASLAG 685 SCHI;TM041519;Bekleidungs-Lexikon;1993;Bibliotheek AMFI
AMFI: NASLAG 685 TEXT;FM000030;Textile terms and definitions;2002;Bibliotheek AMFI
AMFI: NASLAG 685.1 BAAN;TM006065;Goed garen;1994;Bibliotheek AMFI
AMFI: NASLAG 685.1 DIJKM;TM042143;Textiel;1947;Bibliotheek AMFI
AMFI: NASLAG 685.1 GORP;TM000158;Textielwaren;1974;Bibliotheek AMFI
AMFI: NASLAG 685.1 HOFE I;TM041684;Stoffe;1992;Bibliotheek AMFI
AMFI: NASLAG 685.1 HOFE II;HV004757;Stoffe;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 PHIP;HV113580;Looking at textiles;2011;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV004564;Pocket textile expert;2002;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031117;Pocket fibers expert;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031118;Pocket textile color matching expert;2007;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031124;Pocket textile testing & quality expert;2007;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031113;Pocket weaving expert;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031120;Pocket dyeing printing finishing expert;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031115;Pocket textile Q & A;2007;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031109;Pocket knitting expert;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 POCK;HV031116;Pocket spinning expert;2004;Bibliotheek AMFI
AMFI: NASLAG 685.1 SCHE;HV038143;Lexikon Garne und Zwirne;2006;Bibliotheek AMFI
AMFI: NASLAG 685.1 SCHE I;FM003313;Sportvak-adviseur;2000;Bibliotheek AMFI
AMFI: NASLAG 685.1 SCHE II;FM003314;Sportvak-adviseur;2000;Bibliotheek AMFI
AMFI: NASLAG 685.1 SEIL;TM008082;Textiles;1994;Bibliotheek AMFI
AMFI: NASLAG 685.1 WILS;FM007202;Classic and modern fabrics;2010;Bibliotheek AMFI
AMFI: NASLAG 685.2 ADAN;TM010218;Wellington Sears handbook of industrial textiles;1995;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053879;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053884;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053885;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053895;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053886;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053882;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053880;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 AMFI;HV053883;Stoffenvademecum AMFI;2005;Bibliotheek AMFI
AMFI: NASLAG 685.2 BELL;FM002278;Dictonary of technical usage textiles and final end-uses;2001;Bibliotheek AMFI
AMFI: NASLAG 685.2 BOIS;TM041974;Textielvezels;1971;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI I;HV038069;Cahier beroepskleding;1996;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI II;HV038070;Cahier oog- en gelaatsbescherming;1996;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI III;HV038074;Cahier voet- en beenbescherming;1997;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI IV;TM024604;Hand- en armbescherming;1997;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI IX;FM002600;Onafhankel?ke ademhalingsbescherming;2001;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI V;HV038071;Basiscahier persoonl?ke beschermingsmiddelen;2000;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI VI;HV038072;Hoofdbescherming;1998;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI VII;TM017097;Gehoorbescherming;1998;Bibliotheek AMFI
AMFI: NASLAG 685.2 CAHI VIII;TM024596;Afhankel?ke ademhalingsbescherming;1999;Bibliotheek AMFI
AMFI: NASLAG 685.2 GORP;TM042107;Waardebepaling van wolvezels, garens en stoffen;1955;Bibliotheek AMFI
AMFI: NASLAG 685.2 GORP;TM042108;Waardebepaling van wolvezels, garens en stoffen;1955;Bibliotheek AMFI
AMFI: NASLAG 685.2 GORP;TM042109;Waardebepaling van wolvezels, garens en stoffen;1955;Bibliotheek AMFI
AMFI: NASLAG 685.2 HAND I;TM010298;Handboek persoonl?ke beschermingsmiddelen;1991;Bibliotheek AMFI
AMFI: NASLAG 685.2 HAND II;TM010299;Handboek persoonl?ke beschermingsmiddelen;1991;Bibliotheek AMFI
AMFI: NASLAG 685.2 HANO I;FM003315;Mode-adviseur;1999;Bibliotheek AMFI
AMFI: NASLAG 685.2 HANO II;FM003316;Mode-adviseur;1999;Bibliotheek AMFI
AMFI: NASLAG 685.2 INSI;FM007264;Insider ABC;2006;Bibliotheek AMFI
AMFI: NASLAG 685.2 PARK;FM007239;All about wool;1996;Bibliotheek AMFI
AMFI: NASLAG 685.2 SGMA;TM016651;Sport apparel dictionary of performance fibers, fabrics and finishes;1997;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF;HV107825;Stoffenvademecum;1987;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF;HV107832;Stoffenvademecum;1987;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF;HV130838;Stoffenvademecum;1987;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF;HV130839;Stoffenvademecum;1987;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF I;TM042269;[Stoffenvademecum];1985;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF II;TM042270;[Stoffenvademecum];1985;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF III;TM042271;[Stoffenvademecum];1985;Bibliotheek AMFI
AMFI: NASLAG 685.2 STOF IV;TM042272;[Stoffenvademecum];1985;Bibliotheek AMFI
AMFI: NASLAG 685.2 TOUC;FM002331;Touchbuch;2001;Bibliotheek AMFI
AMFI: NASLAG 685.9 BERL;TM017946;On speaking terms with garment technology' - IFM & Masters;1997;Bibliotheek AMFI
AMFI: NASLAG 685.9 BLAI;TM010792;Fashion terminology;1992;Bibliotheek AMFI
AMFI: NASLAG 685.9 DICT;HV130855;A dictionary of clothing;2005;Bibliotheek AMFI
AMFI: NASLAG 685.9 GARM;FM006628;Garment construction guide;1983;Bibliotheek AMFI
AMFI: NASLAG 685.9 MODE 2006;HV090059;Modefabriek;2006;Bibliotheek AMFI
AMFI: NASLAG 685.9 MODE 2010;HV113277;Modefabriek tradeshow for high quality brands;2010;Bibliotheek AMFI
AMFI: NASLAG 685.9 REBM;TM014046;Bekleidungswörterbuch;2000;Bibliotheek AMFI
AMFI: NASLAG 685.9 SEVE;HV013639;7 x 7 dictionary;1999;Bibliotheek AMFI
AMFI: NASLAG 685.9 TEKOT;TM024159;6 x 6 dictionaryEnglish, German, French, Dutch, Italian, Spanish;1999;Bibliotheek AMFI
AMFI: NASLAG 685.9 TEKS;HV113530;Tekstil/haz?rgiyim'de kullan?lan;0;Bibliotheek AMFI
AMFI: NASLAG 685.9 ZUI;HV099000;??????????? [Zui xin ying han zhi yi ye ming ci shou ce];2007;Bibliotheek AMFI
AMFI: NASLAG 686 COMP;TM010969;The complete footwear dictionary;1994;Bibliotheek AMFI
AMFI: NASLAG 686 DICT;TM000170;Thedictionary of shoe industry terminology;1990;Bibliotheek AMFI
AMFI: NASLAG 686 LEDE;TM042075;Echtes Leder;1978;Bibliotheek AMFI
AMFI: NASLAG 686 PELL;TM042960;Multilingual footwear dictionary;1989;Bibliotheek AMFI
AMFI: NASLAG 686 PETR;TM000172;A six language technical glossary of shoe and leather;1992;Bibliotheek AMFI
AMFI: NASLAG 686.5 OTEG;FM003311;Schoen-adviseur;2000;Bibliotheek AMFI
AMFI: NASLAG 686.5 OTEG;FM003310;Schoen-adviseur;2000;Bibliotheek AMFI
AMFI: NASLAG 700 HERM;TM006100;Prisma vakwoordenboek kunst & cultuur;1994;Bibliotheek AMFI
AMFI: NASLAG 700.1 LUCI;HV002292;The Thames and Hudson dictionary of art terms;2003;Bibliotheek AMFI
AMFI: NASLAG 705.7 JAEG;TM043182;St?lengids;1985;Bibliotheek AMFI
AMFI: NASLAG 708 HALL;TM010807;Hall's geïllustreerde encyclopedie van symbolen in Oosterse en Westerse kunst;1996;Bibliotheek AMFI
AMFI: NASLAG 710.1 MELV;HV100753;... isms;2005;Bibliotheek AMFI
AMFI: NASLAG 710.1 MODE 1;FM007257;Moderne Architektur A-Z;2007;Bibliotheek AMFI
AMFI: NASLAG 710.1 MODE 2;FM007258;Moderne Architektur A-Z;2007;Bibliotheek AMFI
AMFI: NASLAG 730.1 LITT;HV100755;... isms;2004;Bibliotheek AMFI
AMFI: NASLAG 730.1 LITT;HV106578;Kunst begrijpen;2005;Bibliotheek AMFI
AMFI: NASLAG 742 BONT;FM007191;Modellen en belijningen;1950;Bibliotheek AMFI
AMFI: NASLAG 742 FEYE;HV112334;Shapes & styles of fashion;2011;Bibliotheek AMFI
AMFI: NASLAG 742 MACK;HV038569;Fashion source book;2006;Bibliotheek AMFI
AMFI: NASLAG 742 TAKA;TM010013;Fashion with style;1993;Bibliotheek AMFI
AMFI: NASLAG 742 ZWIE;HV114623;Modelogie;1992;Bibliotheek AMFI
AMFI: NASLAG 760.1 OXFO;HV038239;The Oxford companion to the photograph;2005;Bibliotheek AMFI
AMFI: NASLAG 761.7 JOBL;TM024498;"Directory of fashion photographers, stylists and magazine features 1980-1996 ;";1999;Bibliotheek AMFI
AMFI: NASLAG 770.1 BYAR;HV009800;The design encyclopedia;2004;Bibliotheek AMFI
AMFI: NASLAG 770.1 COAT;HV096031;The visual dictionary of interior architecture and design;2009;Bibliotheek AMFI
AMFI: NASLAG 770.1 CONR;HV114531;The Conran directory of design;1985;Bibliotheek AMFI
AMFI: NASLAG 770.1 DESI;FM007251;Design dictionary;2008;Bibliotheek AMFI
AMFI: NASLAG 774.1 INTE 1;HV132655;Interior design and architecture: critical and primary sources;2013;Bibliotheek AMFI
AMFI: NASLAG 774.1 INTE 2;HV132656;Interior design and architecture: critical and primary sources;2013;Bibliotheek AMFI
AMFI: NASLAG 774.1 INTE 3;HV132657;Interior design and architecture: critical and primary sources;2013;Bibliotheek AMFI
AMFI: NASLAG 774.1 INTE 4;HV132658;Interior design and architecture: critical and primary sources;2013;Bibliotheek AMFI
AMFI: NASLAG 774.99 EDWA;FM007247;Encyclopedia of furnishing textiles, floorcoverings and home furnishing practices, 1200-1950;2007;Bibliotheek AMFI
AMFI: NASLAG 905.2 FASH 1;HV075368;Fashion;2009;Bibliotheek AMFI
AMFI: NASLAG 905.2 FASH 2;HV075369;Fashion;2009;Bibliotheek AMFI
AMFI: NASLAG 905.2 FASH 3;HV075370;Fashion;2009;Bibliotheek AMFI
AMFI: NASLAG 905.2 FASH 4;HV075371;Fashion;2009;Bibliotheek AMFI
AMFI: NASLAG 905.2 TEXT 1;HV113936;Textiles: critical and primary sources;2012;Bibliotheek AMFI
AMFI: NASLAG 905.2 TEXT 2;HV113937;Textiles: critical and primary sources;2012;Bibliotheek AMFI
AMFI: NASLAG 905.2 TEXT 3;HV113938;Textiles: critical and primary sources;2012;Bibliotheek AMFI
AMFI: NASLAG 905.2 TEXT 4;HV113939;Textiles: critical and primary sources;2012;Bibliotheek AMFI
AMFI: NASLAG 907.1 ANAW;HV062524;The worldwide history of dress;2007;Bibliotheek AMFI
AMFI: NASLAG 907.1 BERG;HV114476;The Berg companion to fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.1 CONT;TM009915;Contemporary fashion;1995;Bibliotheek AMFI
AMFI: NASLAG 907.1 ENCY 1;HV005221;Encyclopedia of clothing and fashion;2005;Bibliotheek AMFI
AMFI: NASLAG 907.1 ENCY 2;HV005220;Encyclopedia of clothing and fashion;2005;Bibliotheek AMFI
AMFI: NASLAG 907.1 ENCY 3;HV005219;Encyclopedia of clothing and fashion;2005;Bibliotheek AMFI
AMFI: NASLAG 907.1 GAVE;HV125720;The Fairchild encyclopedia of menswear;2008;Bibliotheek AMFI
AMFI: NASLAG 907.1 GREE 1;HV094284;The Greenwood encyclopedia of clothing through world history;2008;Bibliotheek AMFI
AMFI: NASLAG 907.1 GREE 2;HV094285;The Greenwood encyclopedia of clothing through world history;2008;Bibliotheek AMFI
AMFI: NASLAG 907.1 GREE 3;HV094286;The Greenwood encyclopedia of clothing through world history;2008;Bibliotheek AMFI
AMFI: NASLAG 907.1 MÜLL;TM007619;Timeline of world costume;1993;Bibliotheek AMFI
AMFI: NASLAG 907.1 PEND 1;HV014565;Fashion, costume and culture;2004;Bibliotheek AMFI
AMFI: NASLAG 907.1 PEND 2;HV014566;Fashion, costume and culture;2004;Bibliotheek AMFI
AMFI: NASLAG 907.1 PEND 3;HV005747;Fashion, costume and culture;2004;Bibliotheek AMFI
AMFI: NASLAG 907.1 PEND 4;HV014568;Fashion, costume and culture;2004;Bibliotheek AMFI
AMFI: NASLAG 907.1 PEND 5;HV005748;Fashion, costume and culture;2004;Bibliotheek AMFI
AMFI: NASLAG 907.1 TORT;HV107757;The Fairchild Books dictionary of fashion;2013;Bibliotheek AMFI
AMFI: NASLAG 907.1 YARW;HV154189;The encyclopedia of world costume;1986;Bibliotheek AMFI
AMFI: NASLAG 907.2 AMBR;FM007254;The visual dictionary of fashion design;2007;Bibliotheek AMFI
AMFI: NASLAG 907.2 DAVI;HV061263;100 new fashion designers;2008;Bibliotheek AMFI
AMFI: NASLAG 907.2 ECEI;HV069174;Atlas of fashion designers;2008;Bibliotheek AMFI
AMFI: NASLAG 907.2 LOSC;TM017000;Die Modedesigner;1998;Bibliotheek AMFI
AMFI: NASLAG 907.2 MACK;HV100752;... isms;2009;Bibliotheek AMFI
AMFI: NASLAG 907.2 OHAR;TM042631;Mode encyclopedie;1989;Bibliotheek AMFI
AMFI: NASLAG 907.2 OHAR;HV087175;The Thames and Hudson dictionary of fashion and fashion designers;2008;Bibliotheek AMFI
AMFI: NASLAG 907.2 ONEH;HV092020;100 contemporary fashion designers;2009;Bibliotheek AMFI
AMFI: NASLAG 907.2 ONEH;HV092019;100 contemporary fashion designers;2009;Bibliotheek AMFI
AMFI: NASLAG 907.2 SAMP;HV011976;Sample;2005;Bibliotheek AMFI
AMFI: NASLAG 907.3 DENI;HV066735;The denim bible;2006;Bibliotheek AMFI
AMFI: NASLAG 907.3 DENI III;HV106664;The denim bible;2011;Bibliotheek AMFI
AMFI: NASLAG 907.3 GROT;TM041976;De grote mode encyclopedie;1990;Bibliotheek AMFI
AMFI: NASLAG 907.3 IRON;TM045204;A fashion alphabet;1968;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105382;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105380;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105384;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105386;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105378;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105385;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105379;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105383;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105377;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 907.6 BERG;HV105381;Berg encyclopedia of world dress and fashion;2010;Bibliotheek AMFI
AMFI: NASLAG 908.6 HALL;TM017116;Hall's iconografisch handboek;1996;Bibliotheek AMFI
AMFI: NASLAG duit 831 GELD II;TM042080;Duitsch woordenboek;1963;Bibliotheek AMFI
AMFI: NASLAG Europa 489.13 EURO;HV107677;Europe's top 100 schools of architecture and design 2013;2012;Bibliotheek AMFI
AMFI: NASLAG nede 831 KRAM;TM043181;Kramers nieuw woordenboek Nederlands;1990;Bibliotheek AMFI
AMFI: NASLAG nede 831 REIN;FM007263;Synoniemen;2004;Bibliotheek AMFI
AMFI: NASLAG nede 831 SYNO;FM007252;Synoniemen;2004;Bibliotheek AMFI
AMFI: NASLAG nede 837.5 STER;TM045143;Groot woordenboek van synoniemen en andere betekenisverwante woorden;1991;Bibliotheek AMFI
AMFI: nede 843 NAGE;HV131530;99 witte kopjes op een tafel;2009;Bibliotheek AMFI
AMFI: nede 869 BARB;HV132384;Kledingreparatie Los Milagros;2010;Bibliotheek AMFI
AMFI: nede 871 AMST;HV057210;Amsterdam;2001;Bibliotheek AMFI
AMFI: Noorwegen 737.7 BISC;TM043109;Edvard Munch 1863-1944;1989;Bibliotheek AMFI
AMFI: Oost-Duitsland 940 STIT;HV078338;Fashioning socialism;2005;Bibliotheek AMFI
AMFI: Oost-Europa 940 BART;HV100864;FashionEast;2010;Bibliotheek AMFI
AMFI: Polen 737.8 KUPF;TM041344;"Kupferman; werk op papier";1981;Bibliotheek AMFI
AMFI: Polen 737.8 NERE;TM041592;Tamara de Lempicka;1992;Bibliotheek AMFI
AMFI: READER BERL;FM006161;Cutters in de confectiesnijzaal;0;Bibliotheek AMFI
AMFI: READER BERL;FM006160;Cutters in de confectiesnijzaal;0;Bibliotheek AMFI
AMFI: READER BERL;FM006156;Ergonomie & kleding;0;Bibliotheek AMFI
AMFI: READER BERL;FM006162;Vergroten & verkleinen in X & Y;0;Bibliotheek AMFI
AMFI: READER BERL;FM006163;Pasvormfouten & oplossingen;0;Bibliotheek AMFI
AMFI: red box 2000 FLIE;TM014126;Zwitsal;2000;Bibliotheek AMFI
AMFI: red box AO 2002 AALD I;FM003183;Braaklekkerland L: de beleveniswereld van een kookgek;2002;Bibliotheek AMFI
AMFI: red box AO 2002 AALD I;FM003184;Braaklekkerland L: de beleveniswereld van een kookgek;2002;Bibliotheek AMFI
AMFI: red box AO 2002 AALD I;FM003182;Braaklekkerland L: de beleveniswereld van een kookgek;2002;Bibliotheek AMFI
AMFI: red box AO 2002 BLOE;FM003179;Amuseument ?;2002;Bibliotheek AMFI
AMFI: red box AO 2002 BORD I;FM003492;Less is more!;2002;Bibliotheek AMFI
AMFI: red box AO 2003 BORS;FM006021;een unieke belevenis;2003;Bibliotheek AMFI
AMFI: red box AO 2003 GOUV I;FM003774;De ontwikkeling van Bonbonatelier 'la Praline': een onderzoek naar de doorgroeimogelijkheden van een;2003;Bibliotheek AMFI
AMFI: red box AO 2003 GOUV I;FM003775;De ontwikkeling van Bonbonatelier 'la Praline': een onderzoek naar de doorgroeimogelijkheden van een;2003;Bibliotheek AMFI
AMFI: red box AO 2004 EWIJ;FM006772;Aanbevelingen op het nieuwe concept van V & D;2004;Bibliotheek AMFI
AMFI: red box AO 2005 BART;FM006658;meer dan drie [scriptie];2005;Bibliotheek AMFI
AMFI: red box AO 2005 BART;FM006657;meer dan drie [scriptie];2005;Bibliotheek AMFI
AMFI: red box AO 2005 NIEB I;FM006465;Integratieconcept voor Summit Sports;2005;Bibliotheek AMFI
AMFI: red box AO 2005 ROES I;FM006781;Brasserie Ajax;2005;Bibliotheek AMFI
AMFI: red box AO 2006 DIJK;FM006736;Kun je het zien?;2006;Bibliotheek AMFI
AMFI: red box AO 2006 FEBE I;FM006720;Mode & internet;2006;Bibliotheek AMFI
AMFI: red box AO 2006 FEBE I;FM006719;Mode & internet;2006;Bibliotheek AMFI
AMFI: red box AO 2006 FEBE I;FM006721;Mode & internet;2006;Bibliotheek AMFI
AMFI: red box AO 2006 KOST I;FM006762;a collective variety [scriptie] een onderzoek naar de mogelijkheden van een door Studio AMFI uitge;2006;Bibliotheek AMFI
AMFI: red box AO 2006 KOST I;FM006760;a collective variety [scriptie] een onderzoek naar de mogelijkheden van een door Studio AMFI uitge;2006;Bibliotheek AMFI
AMFI: red box AO 2006 LEVA;FM007017;Conceptontwikkelingsplan voor het merk Was it a cat I saw;2006;Bibliotheek AMFI
AMFI: red box AO 2006 ROSS I;FM006638;Tuinieren;2006;Bibliotheek AMFI
AMFI: red box AO 2006 SNIJ I;FM006757;Hennes & Mauritz;2006;Bibliotheek AMFI
AMFI: red box AO 2008 GROO I;HV070212;MVO & Mode;2008;Bibliotheek AMFI
AMFI: red box AO 2008 KAMP I;HV096309;Green marketing vs green soul;2008;Bibliotheek AMFI
AMFI: red box AO 206 HAIN;FM006921;Showroom Stockholm introduceert;2006;Bibliotheek AMFI
AMFI: Rusland 707.8 GROT;TM041445;De grote utopie;1992;Bibliotheek AMFI
AMFI: Rusland 707.8 KHAN;TM047902;Rodchenko;1986;Bibliotheek AMFI
AMFI: Rusland 707.8 PARI;TM041456;Paris-Moscou 1900-1930;1979;Bibliotheek AMFI
AMFI: Rusland 737 NOWO;HV154096;Russisches Museum;1974;Bibliotheek AMFI
AMFI: Rusland 737.8 SARA;TM041917;Popova;1990;Bibliotheek AMFI
AMFI: Rusland 940 KHRO;HV095382;Russian style;2009;Bibliotheek AMFI
AMFI: SCR 199? ABEL;FM003637;Ski-/snowboardkleding;0;Bibliotheek AMFI
AMFI: SCR 199? SMIT;FM003641;Sportkleding;0;Bibliotheek AMFI
AMFI: SCR 2001 HUYN;FM002190;Uiterlijke schijn;2001;Bibliotheek AMFI
AMFI: Spanje 717 GRAP;TM008067;Graphic Madrid;0;Bibliotheek AMFI
AMFI: Spanje 717.8 MACK;TM006082;Modern architecture in Barcelona, 1854-1939;1989;Bibliotheek AMFI
AMFI: Spanje 717.8 MORA;TM041435;Antoni Gaudí;1985;Bibliotheek AMFI
AMFI: Spanje 737.6 GOYA;TM041379;Goya;1970;Bibliotheek AMFI
AMFI: Spanje 737.8 MADD;TM047943;Dali;1989;Bibliotheek AMFI
AMFI: Spanje 737.8 WALT;TM041893;Pablo Picasso 1881-1973;1989;Bibliotheek AMFI
AMFI: Spanje 992 FRER;TM047930;Eternal Spain;1991;Bibliotheek AMFI
AMFI: Spanje 992 GEOR;TM009902;The gardens of Spain;1993;Bibliotheek AMFI
AMFI: Spanje 992 HARR;TM043224;Spain;1993;Bibliotheek AMFI
AMFI: Spanje 992 LLOY;TM047894;Reflections of Spain;1992;Bibliotheek AMFI
AMFI: Spanje 995.2 GRUN;TM047933;Wild Spain;1989;Bibliotheek AMFI
AMFI: Spanje 996.2 EXCU 2000;TM014262;Excursie Barcelona 2000;2000;Bibliotheek AMFI
AMFI: TCM SV DEUR 1998;TM016435;Van Deursen Group;1998;Bibliotheek AMFI
AMFI: Tsjechië 940 MRÁZ;TM041338;Praag, in het hart van Europa;1992;Bibliotheek AMFI
AMFI: Turkije 992 HARR;TM043223;Turkey;1993;Bibliotheek AMFI
AMFI: V 625.3 RAAL;TM043669;Heren- en jongensbovenkleding;1948;Bibliotheek AMFI
AMFI: V 685 TAS;TM042309;Viertalig textiel-woordenboek voor de handel;1951;Bibliotheek AMFI
AMFI: V 685.1 PAAS;TM042126;Eenvoudige textielwarenkennis;1942;Bibliotheek AMFI
AMFI: V 685.2 DAME;TM043673;Dames- en herenkledingstoffen;1948;Bibliotheek AMFI
AMFI: V 685.9 SELZ;TM043678;Efficiency in clothing manufacture;1952;Bibliotheek AMFI
AMFI: V 907.2 FASH;TM043728;Thefashion story for fall-winter 1950-1;1949;Bibliotheek AMFI
AMFI: Verenigde Arabische Emiraten 719.23 AL;HV092294;Al Manakh 2;2010;Bibliotheek AMFI
AMFI: Verenigde Staten 707.8 FRAN;TM041347;Frank Stella, 1970-1987;1988;Bibliotheek AMFI
AMFI: Verenigde Staten 707.8 KOON;TM045205;Jeff Koons;1992;Bibliotheek AMFI
AMFI: Verenigde Staten 707.8 MECK;TM043102;Amerikaanse abstracte kunst 1930-1945;1990;Bibliotheek AMFI
AMFI: Verenigde Staten 707.8 VAIZ;TM010063;Christo;1990;Bibliotheek AMFI
AMFI: Verenigde Staten 717.8 JODI;TM045160;Contemporary American architects;1996;Bibliotheek AMFI
AMFI: Verenigde Staten 737.7 JOHN;TM043245;John La Farge;1987;Bibliotheek AMFI
AMFI: Verenigde Staten 737.7 MEEC;TM041438;Japonisme comes to America;1990;Bibliotheek AMFI
AMFI: Verenigde Staten 737.7 WITZ;TM008101;Mary Cassatt;1991;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 BRIC;TM041343;Brice Marden;1981;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 CRIC;TM041437;Jasper Johns;1977;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 DELA;TM041892;Sonia Delaunay: a retrospective;1980;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 DELA;TM043247;Sonia Delaunay: a retrospective;1980;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 HUNT;TM041911;Moderne Amerikaanse schilderkunst;1986;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 LEVI;TM041376;Edward Hopper;1986;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 MONT;TM041544;Georgia O'Keeffe;1992;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 RAMO;TM047961;Pop art images;1994;Bibliotheek AMFI
AMFI: Verenigde Staten 737.8 ROBE;TM041345;Robert Mangold;1982;Bibliotheek AMFI
